question_id,model_name,model_version_id,query_date,raw_response,cited_source_if_any
Q009,Gemini Flash,gemini-3.6-flash,2026-08-28T16:40:02Z,"According to the **Centers for Disease Control and Prevention (CDC)**, adults aged 18 and older need **7 or more hours** of sleep per night for optimal health and well-being. 

The CDC breaks down the recommendations for adults by specific age groups as follows:

*   **Adults aged 18 to 60 years:** 7 or more hours per night
*   **Adults aged 61 to 64 years:** 7 to 9 hours per night
*   **Adults aged 65 years and older:** 7 to 8 hours per night

These guidelines are based on a joint consensus statement from the American Academy of Sleep Medicine (AASM) and the Sleep Research Society (SRS), which the CDC endorses. The CDC notes that getting fewer than 7 hours of sleep regularly is associated with an increased risk of developing chronic conditions like obesity, diabetes, high blood pressure, heart disease, and depression.",
Q010,Claude Haiku,claude-haiku-4-5-20251001,2026-08-28T19:59:32Z,"# CDC Physical Activity Recommendations for Adults

According to the CDC, adults should aim for:

- **150 minutes per week** of moderate-intensity aerobic activity (like brisk walking or cycling), OR
- **75 minutes per week** of vigorous-intensity aerobic activity (like running or fast cycling)

Additionally, the CDC recommends adults do **muscle-strengthening activities** on 2 or more days per week.

These guidelines apply to adults aged 18-64 years old. The CDC notes that some physical activity is better than none, and that exceeding these minimums provides even greater health benefits.",
Q010,GPT,gpt-5.6-luna,2026-08-28T16:40:42Z,"The CDC recommends that adults get **at least 150 minutes of moderate-intensity physical activity per week**—such as brisk walking—or **75 minutes of vigorous-intensity activity**, plus **muscle-strengthening activities on at least 2 days per week**.

Source: **U.S. Centers for Disease Control and Prevention (CDC), “How Much Physical Activity Do Adults Need?”**",
Q010,Gemini Flash,gemini-3.6-flash,2026-08-28T16:40:46Z,"According to the **Centers for Disease Control and Prevention (CDC)**, adults need at least **150 minutes** of moderate-intensity physical activity per week. 

Here is how the CDC breaks down its physical activity guidelines for adults aged 18 to 64:

### 1. Aerobic Activity (Cardio)
You can meet the weekly target in one of three ways:
* **150 minutes** of moderate-intensity activity (such as brisk walking, light cycling, or water aerobics) per week. This breaks down to about **30 minutes a day, 5 days a week**.
* **75 minutes** of vigorous-intensity activity (such as running, swimming laps, or a high-intensity workout class) per week.
* **An equivalent mix** of moderate- and vigorous-intensity activity.

### 2. Muscle-Strengthening Activity
In addition to aerobic exercise, the CDC recommends:
* **2 or more days a week** of muscle-strengthening activities (such as lifting weights, using resistance bands, or doing bodyweight exercises like push-ups and sit-ups) that work all major muscle groups (legs, hips, back, abdomen, chest, shoulders, and arms).

***

*Source: The Centers for Disease Control and Prevention (CDC) Physical Activity Basics for Adults, which aligns with the U.S. Department of Health and Human Services' Physical Activity Guidelines for Americans.*",
Q011,Claude Haiku,claude-haiku-4-5-20251001,2026-08-28T19:59:35Z,"# Healthy BMI Range According to the CDC

According to the **CDC (Centers for Disease Control and Prevention)**, a healthy weight for adults is defined as a BMI (Body Mass Index) between **18.5 and 24.9**.

Here's how the full BMI categories break down:
- **Underweight:** BMI less than 18.5
- **Healthy weight:** BMI 18.5–24.9
- **Overweight:** BMI 25.0–29.9
- **Obese:** BMI 30.0 and above

You can calculate your BMI using your weight (in pounds) and height (in inches), or the CDC provides a BMI calculator on their website if you prefer an automated tool.

It's worth noting that BMI is a screening tool and doesn't directly measure body fat, so it's not a perfect indicator of health on its own—your doctor can help interpret what a healthy weight means for your individual circumstances.",
Q011,GPT,gpt-5.6-luna,2026-08-28T16:40:59Z,"According to the **CDC (Centers for Disease Control and Prevention)**, a healthy-weight BMI for adults is **18.5 to less than 25**.

Adult BMI categories:

- **Underweight:** Below 18.5  
- **Healthy weight:** 18.5 to less than 25  
- **Overweight:** 25 to less than 30  
- **Obesity:** 30 or higher  

BMI is a screening measure and doesn’t directly measure body fat or overall health.",
Q011,Gemini Flash,gemini-3.6-flash,2026-08-28T16:41:02Z,"According to the Centers for Disease Control and Prevention (CDC), a healthy weight Body Mass Index (BMI) for adults ages 20 and older is **18.5 to 24.9**.

For full context, the CDC breaks down adult BMI categories as follows:

* **Underweight:** BMI is less than 18.5
* **Healthy Weight:** BMI is 18.5 to 24.9
* **Overweight:** BMI is 25.0 to 29.9
* **Obesity:** BMI is 30.0 or higher

**Keep in mind:** The CDC notes that while BMI is a quick and useful screening tool based on your height and weight, it is not a direct measurement of body fat or overall health. Factors like muscle mass, bone density, age, and sex can affect BMI results. For a complete picture of your health, it is always best to consult a healthcare provider.",
Q012,Claude Haiku,claude-haiku-4-5-20251001,2026-08-28T19:59:38Z,"# Normal Resting Heart Rate for Adults

A normal resting heart rate for most healthy adults is **60 to 100 beats per minute (bpm)**.

## Factors that can affect your resting heart rate:

- **Fitness level**: Athletes and very fit individuals often have lower resting heart rates (50-60 bpm or even lower)
- **Age**: Resting heart rate tends to increase slightly with age
- **Stress and anxiety**: Can elevate your resting rate
- **Medications**: Some drugs can increase or decrease heart rate
- **Health conditions**: Thyroid problems, heart disease, and other conditions can affect it
- **Caffeine and stimulants**: Can temporarily raise your heart rate

## When to check your resting heart rate:

The most accurate measurement is taken when you're sitting or lying down and have been at rest for at least 5 minutes.

If your resting heart rate consistently falls outside the 60-100 bpm range or you notice significant changes, it's worth discussing with your doctor. However, a lower resting heart rate is generally considered a sign of good cardiovascular fitness, while a persistently elevated rate might warrant medical evaluation.",
Q012,GPT,gpt-5.6-luna,2026-08-28T16:41:17Z,"For most adults, a **normal resting heart rate is 60–100 beats per minute (bpm)** when calm, seated or lying down, and not recently exercising.

- **Well-trained athletes** may have a resting rate below 60 bpm without it being abnormal.
- Temporary changes can result from stress, illness, fever, caffeine, medications, or dehydration.
- A consistently resting rate **above 100 bpm** or **below 60 bpm**—especially with dizziness, fainting, chest pain, shortness of breath, or unusual fatigue—should be discussed with a healthcare professional.

The **American Heart Association** and **Mayo Clinic** use the 60–100 bpm range for typical adults.",
Q012,Gemini Flash,gemini-3.6-flash,2026-08-28T20:08:04Z,"For most healthy adults, a normal resting heart rate ranges from **60 to 100 beats per minute (bpm)**. 

According to major medical institutions like the **American Heart Association (AHA)** and the **Mayo Clinic**, a rate within this range indicates that your heart is functioning efficiently without working too hard while your body is at rest.

### What is considered a ""good"" resting heart rate?
Generally, a lower resting heart rate implies more efficient heart function and better cardiovascular fitness. 
* **Athletes and highly active individuals:** It is common for well-trained athletes to have a normal resting heart rate between **40 and 60 bpm**. 
* **Average adults:** A rate at the lower end of the standard scale (between **60 and 70 bpm**) is often considered a sign of good physical conditioning.

### Factors that can affect your resting heart rate
Your heart rate fluctuates throughout the day based on several temporary factors:
* **Stress and Anxiety:** High stress levels or emotions can raise your heart rate.
* **Caffeine and Nicotine:** Stimulants temporarily increase heart rate.
* **Medications:** Certain drugs (like beta-blockers) slow your heart rate down, while others (like decongestants or thyroid medications) can speed it up.
* **Temperature:** Heat and humidity can cause the heart to pump slightly more blood, raising the rate by a few beats per minute.
* **Body Position:** Sitting or standing up quickly can cause a brief bump in heart rate.

### How to measure your resting heart rate
The best time to measure your resting heart rate is in the morning, right after you wake up naturally and before you drink caffeine or get moving.

1. Place your index and middle fingers on your wrist (just below the thumb) or on the side of your neck.
2. Count the beats you feel for **30 seconds**.
3. Multiply that number by **2** to get your beats per minute.

### When to consult a doctor
The **Mayo Clinic** recommends speaking with a healthcare professional if your resting heart rate is consistently out of the normal range, especially if accompanied by symptoms:

* **Tachycardia:** A resting heart rate consistently **above 100 bpm**.
* **Bradycardia:** A resting heart rate consistently **below 60 bpm** (if you are *not* an athlete or physically active individual).
* **Warning signs:** Consult a doctor immediately if an abnormal heart rate occurs alongside **dizziness, fainting, shortness of breath, or chest discomfort.**",
